1080,2017-07-17 04:00:39.0,116.34601457184496,39.898246384942766,2017-07-17 04:24:12.0,116.3815104959735,39.9021858514373,116.34601457184496;39.898246384942766,116.34633689919582;39.89837183352463,116.34640775111296;39.89840371238546,116.34645165938011;39.898423637353716,116.34647860517168;39.89841959206085,116.34648260099175;39.89838858671829,116.34635985252494;39.89837179473775,116.34635186571865;39.89839580714919,116.34634487688459;39.89841981787551,116.3463348980644;39.89841283505549,116.34637581550801;39.89840776614375,116.34654845618071;39.89847647167274,116.34659733940813;39.89861538300715,116.34663823823672;39.89875930761313,116.34666017159212;39.898934262790455,116.34665815930384;39.8990632603699,116.34666213437723;39.89919624769075,116.34664814255574;39.89935526410085,116.346655112068;39.89948424656563,116.34664510760126;39.899679254654515,116.34664907824155;39.899847240427164,116.34668598406282;39.90000017142616,116.34663806022515;39.900165244725216,116.34663005488181;39.90033525059464,116.34664001756312;39.900470227771386,116.34662902069294;39.90062123953896,116.34661103874676;39.90076626334923,116.34661301292262;39.900938252338804,116.3466259705438;39.901065224839655,116.34660101010577;39.901152263008896,116.34659999782146;39.901265259673664,116.34658201867295;39.901388284487346,116.34659198298822;39.90151026225802,116.34660795137303;39.90150423561859,116.34660794124349;39.901584232071855,116.34661290808268;39.9017662156005,116.34658993790713;39.90189824843141,116.34656996521676;39.90200227746796,116.34657892914682;39.9021432560919,116.3465829081358;39.90224524485422,116.34658189281235;39.9023822404818,116.34657888115682;39.902522239344314,116.34659682662213;39.90266520275931,116.34656786885326;39.90279524580007,116.3465508861739;39.90293026844781,116.34655186946073;39.903046261653216,116.34654586666683;39.903164266550874,116.34656381528335;39.903282231071515,116.34655880615782;39.90343423279469,116.34656277476051;39.9036182179743,116.34653481587618;39.90374125968084,116.34651783244996;39.903882282098735,116.34652779890091;39.903987260658596,116.34652379041319;39.90411826164242,116.34651479065998;39.90426027056313,116.34651178166736;39.90437927039682,116.34647983180786;39.904495319189095,116.34644987791813;39.90461136463424,116.34646882016118;39.90476332598044,116.34648876253893;39.904898286397206,116.34651269796295;39.905024240484956,116.34650070593528;39.905153255048326,116.34647873683265;39.905261287372355,116.34647872188957;39.905379282220736,116.34646573405082;39.905491299225574,116.34653257957407;39.90563917997534,116.34667727832485;39.90570093345629,116.34685491679767;39.905716634004136,116.34702657303417;39.90569334690246,116.34723115999772;39.905699004010636,116.34738185645405;39.90570275198484,116.34755949689348;39.90572645462998,116.34770520427699;39.90573221179652,116.3478818530453;39.90571691894227,116.34806049518168;39.90572862223255,116.34820420642579;39.9057493835126,116.34836089559373;39.90574512489249,116.348502614909;39.905741891386704,116.3486652940407;39.905732624099535,116.34883296399488;39.905723349173826,116.34900961558665;39.905725059651836,116.34917629100181;39.90569978825749,116.34932799407007;39.90569354101755,116.34946971878243;39.90567531102343,116.34962940779603;39.90566605189481,116.3498360058598;39.905658717253516,116.35000068468712;39.90566545061934,116.35017334901126;39.90567017178947,116.3503330402338;39.90566691482176,116.35050770452386;39.90565363482572,116.35067737632559;39.90566336248535,116.35084904596363;39.905666087899235,116.35102770721016;39.905635804278184,116.35120936057197;39.90562951556718,116.35143093919778;39.905620164481675,116.35158863881345;39.905623914833086,116.35178227042073;39.90563260889865,116.35197690386153;39.90562030317005,116.35218750349149;39.90564597163898,116.35240009937252;39.90568163758306,116.35259174032332;39.905681338780475,116.3527694106853;39.90566306331995,116.35298700605952;39.90565772622967,116.35317865091412;39.90565243029938,116.35336929691806;39.90566113617089,116.35356194171484;39.90565884033237,116.35375458901156;39.90564554586915,116.3539512294758;39.905637246002144,116.35407300360248;39.90566205946434,116.35428261864944;39.90568274018663,116.354468276218;39.90572145741209,116.35468288704867;39.90572413344715,116.35484160360863;39.9056988957877,116.35502228031736;39.90568262546843,116.3551859882028;39.90566838122498,116.35539461564473;39.9056620704281,116.35556031807519;39.90567782345667,116.35576595341429;39.905670519118786,116.35597957572358;39.90566520401097,116.35612831253462;39.90566998493798,116.356306002981;39.90564472532784,116.35648568942383;39.90563146309999,116.35667136455272;39.905633192344155,116.3568440621059;39.9056449408819,116.35701376277909;39.905680693490496,116.35717248426762;39.9057094630004,116.35733620598026;39.90567522875001,116.35750392248109;39.90563498975345,116.3577225488458;39.90562567745513,116.3579192114297;39.90563839670903,116.3581368392265;39.90565508714202,116.35831952893732;39.90566182858779,116.35852318422297;39.90567054138642,116.35868890264487;39.90569430779642,116.35884663434646;39.90572608576786,116.35906027363086;39.90575878659474,116.35923098911424;39.90576454933569,116.3594266698169;39.90572728030308,116.35962434856779;39.905690009599205,116.35981803345172;39.90566674485397,116.36000872314487;39.905654484775425,116.36021338975877;39.90565520617796,116.36040407907164;39.90566694719985,116.36058379042416;39.90565470510698,116.36075152533988;39.90561748111722,116.36094221832383;39.90562922509164,116.36113990098822;39.90564496064109,116.36132660729717;39.905622713545675,116.36152329747165;39.905613453721045,116.36170900414734;39.90562120872748,116.36189471361308;39.90561696527396,116.3620674425278;39.90562873906649,116.36219324943602;39.90560857612522,116.36235699288605;39.90563036265428,116.36253172346605;39.905628136859875,116.36271044677429;39.905643906064654,116.36288318398516;39.9056316851168,116.36306890258687;39.90561944853198,116.36323065748527;39.90561724295742,116.36344833002467;39.90560796785154,116.36364004401176;39.90559272706337,116.3638107905455;39.90557851358797,116.36401748344151;39.905575255762194,116.36418822889296;39.90558904305191,116.36439092863255;39.905601791867184,116.36458564520046;39.90558655298385,116.36478135937787;39.90559031323629,116.36497008630758;39.9055850835743,116.36514183830823;39.905585875301114,116.3653435474144;39.905595631504816,116.36552828357685;39.905595409755804,116.36571401853351;39.90560418750886,116.36587679043046;39.905587994690144,116.36603856631342;39.905559804421635,116.36624327983311;39.90555856335115,116.36642502437708;39.90557734959032,116.36662175020359;39.905591119700624,116.36681648644269;39.90555689546761,116.36703019286557;39.90556564878525,116.36721494105385;39.905569436897835,116.36734775997817;39.9055792849475,116.3675574778056;39.905577046981186,116.36774323527312;39.90552883943732,116.36793398245244;39.905520625699396,116.36812372724152;39.905553412490015,116.3683264574004;39.905579186419615,116.36855216103187;39.905591937044264,116.36874990471078;39.90559072050719,116.36895963820521;39.90556149350106,116.36916437775955;39.905549272618615,116.36940506810721;39.90558001279258,116.36960281674989;39.90559580121019,116.36982554099784;39.90557156634076,116.37002129604679;39.90558435982086,116.37022604130165;39.905600145118754,116.37037885399738;39.90559898638148,116.37060058357615;39.905600757338156,116.37080334170398;39.905574550599894,116.37101708428095;39.905581332702496,116.37121484921141;39.90557713296972,116.3713926400337;39.905567954813066,116.37161837600988;39.9055597300592,116.37184011669623;39.90556851029006,116.37204787499647;39.905582305709196,116.37225463876601;39.9055771044522,116.37244542456496;39.9055559208102,116.37268515524337;39.90554869104447,116.37288792678426;39.905563497387796,116.37309269847289;39.90557430349643,116.37330846155331;39.90557310137757,116.37351423654574;39.905579909829136,116.37371202115574;39.90559372684185,116.3738928259127;39.90560556083828,116.3740886183294;39.905601383155684,116.37429040747821;39.90558720192301,116.37446722536465;39.90556604472107,116.37467001685314;39.90555286535024,116.3748488334837;39.905549708066346,116.37505662104928;39.90555552636185,116.37529138570316;39.90554432375923,116.37548719070885;39.90554015611067,116.3756909877167;39.9055509824652,116.37589079272034;39.905544814453386,116.3760915995152;39.90553164740227,116.3762884103646;39.90553148457908,116.37648422257779;39.90554232353978,116.3766760380519;39.90557116638533,116.37687884581753;39.905594002065065,116.37710862935424;39.90562781741515,116.37731543853742;39.90564365357191,116.37751225911083;39.90565649924461,116.37771208013929;39.90565934451562,116.37789891501096;39.90565820138361,116.37808675004679;39.90566205860904,116.37827359451515;39.90561192028525,116.37848541452956;39.90559976313626,116.37868924127021;39.9056046128208,116.37887408480503;39.905617477517346,116.37906192828872;39.9056243416396,116.37925876628692;39.90563020077732,116.379456605238;39.90563706066854,116.37966443904692;39.90563691543922,116.37985429022845;39.905627784637545,116.38004813981873;39.90562065243506,116.3802289976429;39.90564152921292,116.3804348417228;39.90563439187534,116.38061970331252;39.905629269897005,116.38082754950251;39.905625134285366,116.38102240574938;39.90563300818039,116.38124024687968;39.90564486884029,116.38142311547337;39.90565375336542,116.38161497702927;39.90568163282493,116.38179984664073;39.905698518495285,116.3819947125715;39.90570439997528,116.3821356201693;39.905682316366175,116.38214461540035;39.90567231143117,116.38214161945305;39.905656313919046,116.38213662472195;39.90564131755749
1081,2017-07-17 04:01:00.0,116.33750772024642,39.81864591883295,2017-07-17 04:03:03.0,116.33810223964181,39.82004773426061,116.33756958184009;39.818665804314314,116.3373820177218;39.81847816077507,116.33743189306226;39.81859706101698,116.33738398841291;39.81867614303143,116.33722931266293;39.81880341717941,116.33720734436827;39.81893544801888,116.33729613031069;39.819083274857505,116.33750764585758;39.81923687686973,116.33769822010439;39.81929452450259,116.3375884768941;39.81916873394489,116.33795361538594;39.81964903331481,116.33794363057211;39.81970204775967,116.33792766491891;39.81970707651362,116.3379276461616;39.81985606599087,116.33791266044975;39.82000308291015
1082,2017-07-17 04:01:17.0,116.43504335424215,39.84899260191184,2017-07-17 04:03:15.0,116.4326994287553,39.84962220693898,116.43507661028012;39.84905114465804,116.43504354067656;39.84902409038163,116.43497940478474;39.848979984750926,116.43497239691955;39.84891997645395,116.43491728161055;39.84887188642444,116.434837106461;39.84886275210939,116.43475692960729;39.84886961710843,116.43468376868435;39.84887449422507,116.43460860415514;39.84887536844064,116.43454747026986;39.848878266173394,116.43446729584429;39.848875132686544,116.43438211071997;39.848872991068106,116.43434603257012;39.84887093124379,116.43428089206076;39.848863823558915,116.43421374742393;39.84885671272565,116.43414359663986;39.848848597162885,116.43407344635659;39.84883848191498,116.4340022935284;39.84883336491945,116.43393414691715;39.848832252834725,116.43384595800167;39.84882710827872,116.43375977238045;39.84883296666903,116.43369964312289;39.84883686805933,116.43362448218765;39.848838745178284,116.43354531337141;39.84883761617232,116.43346915013036;39.848845491776025,116.4333989999566;39.848853377370155,116.43331281742311;39.84885023784112,116.43328576032773;39.8488481941596,116.43322563327254;39.84884609705149,116.43316751063539;39.84884400332305,116.4330843350733;39.84884386926346,116.43301518736551;39.848859757087595,116.43295505543796;39.84890265798914,116.43290494498439;39.8489435752155,116.43285483465847;39.84898449254416,116.43279069774103;39.849004388783875,116.43270151285721;39.84899124716942,116.43263136529318;39.84900013488355,116.43257724959594;39.84902304745544,116.43254116841017;39.849070987316004,116.43259227128455;39.849099066886154
1083,2017-07-17 04:01:46.0,116.42114583528557,39.89657116410564,2017-07-17 04:22:46.0,116.39694391123784,39.909500856393265,116.41901871703706;39.8973828728654,116.41981977778471;39.89773968254891,116.41986084548086;39.897660729195415,116.42035953416054;39.89781025167367,116.42031947783114;39.897802209124784,116.42032749120179;39.897787218377715,116.42031447486731;39.89776920525465,116.42018128486382;39.897769063115796,116.42002706481519;39.897778899056654,116.4198508142364;39.89779571258963,116.41962149702843;39.89776847423244,116.41947930081317;39.897759327243996,116.41932508524482;39.89778116740821,116.419097771865;39.89779793441403,116.41893054397985;39.89780376475317,116.41871126707588;39.897657551077195,116.41874330270372;39.897715580511885,116.41869022488498;39.89776752510424,116.4186551773148;39.897772489906245,116.41863414944181;39.89777046903905,116.41860310554748;39.89778943728057,116.41859408817128;39.89783142642286,116.41858606933609;39.89789541557252,116.41863111323029;39.89802345464012,116.41864111542121;39.89811146065152,116.4186971654357;39.89830850772906,116.41867511390225;39.898481477950426,116.41869613062505;39.898571494899436,116.41866207331152;39.89866345678162,116.41864403417688;39.89878143351043,116.41864701987;39.89892543003921,116.41863298775922;39.89903041135871,116.41855287434485;39.899081329415864,116.4184317141928;39.899074209790605,116.41831656342151;39.89906209693878,116.41813832673073;39.899080921735276,116.41790402247072;39.89907269503049,116.41775282964863;39.89905255069471,116.4175545779534;39.89903236268958,116.41738536688926;39.89899920431426,116.41723818107792;39.898998066346195,116.41708598652637;39.899025923394156,116.41695983046417;39.89901580716426,116.41681164768805;39.899008671330535,116.41665545504377;39.899011528745504,116.41648324528475;39.89900637316666,116.41631103795379;39.89899521917652,116.41613882986915;39.899003065654014,116.41595561049817;39.89900990383113,116.41579642462189;39.89899076557051,116.41564824948797;39.89899963669284,116.41548606414922;39.89897049848951,116.41534289737277;39.89897937591785,116.41520573900983;39.898985259464574,116.41506457753349;39.898988140630536,116.41491140323471;39.898994012566384,116.41477725017128;39.89901090073954,116.41463708990665;39.89903978426034,116.41451494952972;39.89907768290218,116.41446990025769;39.89907364649239,116.41453195423226;39.89918869177133,116.41445385228053;39.899311622836024,116.4143287103829;39.89934552024195,116.41417653855999;39.89939039626769,116.41404939505676;39.89943529314709,116.4138962239229;39.899485170064885,116.41375406250911;39.899561055447066,116.41363392523843;39.899638958676825,116.41351979470744;39.899719867036154,116.41340566096422;39.899831774594205,116.41327351666116;39.89988567166999,116.41311335217141;39.89987955115608,116.41295719550202;39.899855435573244,116.41280003869197;39.89983532016769,116.41263587537753;39.89982220044667,116.41248271113022;39.89991408519155,116.41237859407005;39.90002500528502,116.41233052805137;39.90017196429423,116.41234452425603;39.9003099681668,116.41234150448955;39.900441960129776,116.41231045769108;39.900569932229935,116.41229142195984;39.900703912678765,116.41228439904026;39.90082990206908,116.41226836589576;39.900966884553114,116.41228336456035;39.90109288965488,116.41229936027132;39.90124989410696,116.41230734927983;39.9013978932524,116.41230632919114;39.901547885878536,116.41229830413637;39.90168287417006,116.41229328508754;39.90179386567503,116.41229727831602;39.90187786481008,116.41229725946432;39.90202585825321,116.41229523546393;39.902198849164606,116.41229321541232;39.90234084145278,116.41227818489516;39.90246482525716,116.41226715767499;39.90259381170646,116.41226513762616;39.902735804007364,116.41228313757512;39.90287481071629,116.4122951333052;39.90300081372843,116.41229411716468;39.903119807765826,116.41230310600552;39.90327680727843,116.4122990830958;39.90342579785574,116.41231908759353;39.9035448069209,116.41233908791021;39.903696814554884,116.41236709804747;39.903833828611454,116.41240612088083;39.90395685123428,116.41242612307956;39.9040948595724,116.41247615670068;39.90421989016366,116.41242509113499;39.90433784818538,116.41239304319693;39.904465819540505,116.41228392212695;39.9045737367036,116.4122558787454;39.90469871124926,116.41224585404493;39.90481569899864,116.41224583901251;39.90493369383262,116.41223280717765;39.90508367801208,116.41223479499398;39.90519467458128,116.41226081141299;39.9052656900013,116.41226480144782;39.905374688090255,116.41225577848594;39.905485676824135,116.41222472520644;39.9056656468897,116.41218767134755;39.905804614532904,116.41217464477788;39.90591360055627,116.41219264539743;39.90604660753136,116.41216861102659;39.906132586757494,116.41213957067465;39.90622756208027,116.41213454924664;39.906357552883065,116.41212952858434;39.90648154395086,116.41211149426739;39.906613525488225,116.41206944560737;39.906675493165814,116.41206343915552;39.90668048872253,116.41205643313857;39.90667448405516,116.41205843533065;39.90667248554993,116.41200438501565;39.906657448253696,116.4119863580882;39.906732432373246,116.41199334713212;39.90687143123978,116.41199033659292;39.906931426530825,116.41199933750674;39.90699243019191,116.4120103390829;39.907063434826696,116.41186718980866;39.90715533093614,116.41170103120574;39.90715821599438,116.41154889203311;39.90712411342842,116.41136372589594;39.907070990502085,116.41121058845692;39.90703888948906,116.41104944097673;39.907038782870394,116.41089730118073;39.90705368263153,116.41073315082434;39.907077575306495,116.4105519883749;39.90709045884769,116.41039785086723;39.90710736066508,116.41022170510527;39.9070502530814,116.41005455426928;39.90710714746779,116.40988740935111;39.90713004458628,116.40975229815113;39.90711096396824,116.40959416712532;39.90710586991008,116.40937398769034;39.90709374103494,116.40920984757072;39.907148643608174,116.40908775514902;39.90710457560298,116.40892663064649;39.90707648558041,116.4087134650052;39.9070643671901,116.40849329887249;39.90703424781936,116.4082531190261;39.90701511948815,116.40803695931464;39.907003005987626,116.40779879351723;39.90693388578283,116.40761665861012;39.90696179207662,116.4074335320176;39.90693370179834,116.4072163782285;39.90694859460897,116.40705926771943;39.90696651806927,116.40684512272759;39.906964416681205,116.4066890182319;39.90696634392162,116.40649688890214;39.906989254983905,116.40629576239222;39.90696116591636,116.40608663364878;39.90692907535783,116.4058865119282;39.90690499025222,116.40569839849078;39.906890911522375,116.40550628390811;39.906882832485095,116.40537920833677;39.906884780799686,116.40529815529698;39.90692774640191,116.40518808773831;39.90695570148139,116.40501598778353;39.90696563379925,116.40485690315381;39.906925574553654,116.40468180898526;39.90690250974692,116.40449370341926;39.906927439500635,116.40429859947263;39.9069263694857,116.40410750025985;39.90692130273701,116.40391640387882;39.90691023788668,116.40372630751001;39.9069191741344,116.40354521971994;39.9069111156281,116.40337113724016;39.90690206082663,116.40321006202434;39.90689701118425,116.40301797883721;39.9068549550675,116.4028549152493;39.906776910562904,116.40268884292732;39.9067688633594,116.40250876401211;39.90677781280144,116.4023306898006;39.906770764922264,116.40214761419703;39.90677271677665,116.40196854321647;39.906765671521676,116.4017824712128;39.906759625959296,116.40162541232817;39.90675158883162,116.40144034365069;39.90675054612956,116.40126327835117;39.906760506228615,116.40108321530596;39.9067584676142,116.40090315548709;39.906745430923195,116.40075710810946;39.90673640215686,116.40065907659276;39.90673338324878,116.4006130643559;39.906713375329,116.40059606070629;39.906699372713184,116.40059205981242;39.9066963720868,116.40056005345885;39.90666636736216,116.40049103323717;39.90665435504018,116.40036899109744;39.90668833137264,116.40023894829139;39.906715307283726,116.40010890719941;39.90673628420786,116.39995686272212;39.9067422589866,116.39980082035505;39.906733234828636,116.39962577354743;39.906730208707465,116.39946873190699;39.90673618605333,116.39928568728034;39.90672616176737,116.39911364750476;39.90671314045266,116.3989136025559;39.906704117052364,116.39873656413641;39.90670009764979,116.39855452759058;39.90668707953254,116.39836949141848;39.90668106230609,116.39816245426587;39.90666604518622,116.39795341839532;39.90665702955583,116.39777839080193;39.906645018146634,116.39761036483053;39.90664200809553,116.39745634014012;39.906656999204515,116.39734332375565;39.90666099365034,116.3972533102176;39.90667198928971,116.39720530265434;39.906681986930366,116.3972073029138;39.90668198700854,116.39719530021286;39.906690986151055,116.39718129853821;39.906689985658396,116.3970632846738;39.90668298178695,116.39702027719339;39.906700979635566,116.39704628082644;39.90669698062755,116.39703627656067;39.906720979266524,116.3970372750234;39.90673397873333,116.39703326944219;39.90677397686937,116.39705525819983;39.906882972838346,116.39708625114977;39.906967970174776,116.39709823949707;39.90707096611346,116.39706622141274;39.90718196022214,116.39701520174951;39.90728795400396,116.39697119273679;39.90731795139631,116.396971195287;39.90729795226333,116.39697919698723;39.90729195275476
1084,2017-07-17 04:02:04.0,116.3883268219966,39.89482988108482,2017-07-17 04:09:48.0,116.39045774371522,39.89833708531089,116.3883268219966;39.89482988108482,116.38834986703094;39.89441289225875,116.38826389999923;39.89439292279622,116.38828388843052;39.89442791427789,116.38827189141944;39.8944379179682,116.38828287451523;39.89453990949933,116.38829385685285;39.89464790076342,116.38829284204498;39.89476689566974,116.38830682205268;39.89488488545336,116.38824383271992;39.89497690303612,116.3882308232229;39.89508790248622,116.3882338087712;39.895192896654144,116.38821579788751;39.89532889671604,116.3882217815939;39.89543988956979,116.38814079689394;39.895548912931964,116.38809579873373;39.89566292359845,116.38810977757602;39.895788912924566,116.38810876812889;39.89586590977599,116.38811475651568;39.895939904296576,116.38812673762718;39.89605389488994,116.3881377161781;39.89619088479931,116.38815269583586;39.896307874221066,116.38821565848959;39.89642284698101,116.38827862084291;39.89654181972863,116.38835558383627;39.896618789750754,116.38844653948544;39.89671775428217,116.38851849863025;39.89684372430875,116.3886084537446;39.89695568921091,116.3886934174521;39.89701665840287,116.38874439071205;39.89709363823735,116.38878536586185;39.897182620881196,116.38878336473472;39.8971966208972,116.3888253425738;39.8972626043266,116.38891629768266;39.8973835696747,116.38898726301444;39.897477542901136,116.38905922575105;39.897591515126535,116.38914318772225;39.89768448480599,116.38919815498328;39.89780846227058,116.38924612720734;39.89791144294517,116.38929110797704;39.89795542728516,116.38932608815279;39.89802841341823,116.38934707180363;39.898107403538795,116.38939404967397;39.89817138657494,116.38947401481745;39.898260358813516,116.38956997226695;39.898376325445334,116.3896199455099;39.89847430653227,116.38962093770677;39.89853330359197,116.38961993735353;39.8985383036564,116.38957894458268;39.898573313972605,116.38951096212882;39.89858933312832,116.38945497831538;39.89859034959741,116.38941299308189;39.89857136292339,116.3893830122801;39.89849037551732,116.38930305185727;39.89836740511088,116.38920109544239;39.89826844063744,116.38912612786923;39.898195467050456,116.38909714084116;39.89816447745218,116.38934295409464;39.89904036282924,116.38944891966463;39.899064330104935,116.38942392152948;39.899107335599034,116.38941692219014;39.89911833718879,116.38941991939417;39.899133335623716,116.38941990996317;39.89920733230806,116.3894328907158;39.89932832302414,116.38942087589507;39.899472320145584,116.38940586209539;39.89961531821608,116.38940384229453;39.89977531165967,116.38942681690364;39.899921298288845,116.38944279257407;39.900075286662435,116.38944577155657;39.900233278723334,116.38945975585739;39.900324270519036,116.38947274453893;39.900383264046155,116.3894687367851;39.90045326210805,116.38952070841388;39.900557242166634,116.38946071885825;39.90061225739054,116.38945772126544;39.90060025881259,116.38942573996208;39.90052727155607,116.38927378595798;39.90052231745695,116.38923180010998;39.90051133074059
1085,2017-07-17 04:02:27.0,116.4446081751779,39.87024382528146,2017-07-17 04:08:28.0,116.44972561180222,39.8650839062633,116.44460716341423;39.87031581949243,116.444738507508;39.87035908653827,116.44477560662041;39.870357162807565,116.44478763717973;39.87036918689801,116.44479164837848;39.87036519534418,116.44478563562417;39.870339184334796,116.44482574776632;39.87029826887171,116.44482374153205;39.870305264386694,116.44478764741493;39.87028819109966,116.44479065505575;39.870291197123,116.44478664423627;39.87029218883253,116.44461822243052;39.87008085427876,116.44458715914878;39.86992779858495,116.44453303126225;39.86980169435462,116.44456513453673;39.86965876743407,116.44458620778852;39.869521817664044,116.4446323490935;39.86937391983038,116.44460729811846;39.869249874957895,116.44464943334593;39.869065970831876,116.44465545288712;39.869037984623674,116.44464142174054;39.868988958418846,116.44463842713463;39.86888295779746,116.44461537958861;39.86877391625956,116.44465851117938;39.868640011607646,116.44466253777028;39.86851402642879,116.44467258213825;39.86837405432199,116.44474479090525;39.868243209285325,116.44473076627357;39.8681421857782,116.444695686854;39.868031119615445,116.44467063542989;39.86791007457854,116.4446435827434;39.8677570271432,116.44459046320141;39.86758492736176,116.44455939945384;39.86743587160093,116.44461456455909;39.86728899224196,116.44469078494897;39.86714915579919,116.44476599786884;39.867049315394816,116.44493144581848;39.86699865828101,116.44510291008416;39.8669560141332,116.4453124784453;39.86691045012065,116.44550199526142;39.86685984620982,116.44570053629448;39.866823261637734,116.44591211594702;39.86677470635947,116.44612771124679;39.86670416222729,116.44632024779396;39.866615572045,116.44649072661912;39.866517936991876,116.44667824848034;39.8664603369509,116.44686777510287;39.866420741427156,116.44707034043351;39.86637217541529,116.44727792230056;39.866316621905504,116.44752360586281;39.866310149107164,116.4477131406824;39.86625955962322,116.4478725950759;39.86619090730386,116.44805912448733;39.866138313640214,116.4482396406957;39.866067709029366,116.44840310991843;39.865999068268835,116.44857459890038;39.86596244421782,116.44877416670295;39.86594188178515,116.44895267373927;39.86594127335081,116.44907703256546;39.865902548787474,116.44922847082472;39.86585188507469,116.44938391998775;39.86581323034552,116.449556418527;39.8657786139732,116.44975098210324;39.86574104776009,116.44980916497617;39.8656181836363,116.44972493676862;39.865506002345676,116.44970489563684;39.86537496478187,116.44972396630338;39.865249013832056,116.4497309988482;39.865151034663,116.44972498873811;39.86509402434105
